PassengerId,Survived,Pclass,Age,SibSp,Parch,FamilySize,Fare,FarePP,Title_Dr,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rev,Sex_male,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Embarked_Q,Embarked_S
497,1,1,54.0,1,0,2,78.2667,39.1334,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
498,0,3,29.18449197860961,0,0,1,15.1,15.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
499,0,1,25.0,1,2,4,151.55,37.8875,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
500,0,3,24.0,0,0,1,7.7958,7.7958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
501,0,3,17.0,0,0,1,8.6625,8.6625,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
502,0,3,21.0,0,0,1,7.75,7.75,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
503,0,3,23.565789473684205,0,0,1,7.6292,7.6292,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
504,0,3,37.0,0,0,1,9.5875,9.5875,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
505,1,1,16.0,0,0,1,86.5,86.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
506,0,1,18.0,1,0,2,108.9,54.45,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
507,1,2,33.0,0,2,3,26.0,8.6667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
508,1,1,44.601851851851855,0,0,1,26.55,26.55,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
509,0,3,28.0,0,0,1,22.525,22.525,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
510,1,3,26.0,0,0,1,56.4958,56.4958,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
511,1,3,29.0,0,0,1,7.75,7.75,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
512,0,3,29.184491978609614,0,0,1,8.05,8.05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
513,1,1,36.0,0,0,1,26.2875,26.2875,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
514,1,1,54.0,1,0,2,59.4,29.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
515,0,3,24.0,0,0,1,7.4958,7.4958,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
516,0,1,47.0,0,0,1,34.0208,34.0208,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
517,1,2,34.0,0,0,1,10.5,10.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
518,0,3,29.184491978609614,0,0,1,24.15,24.15,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
519,1,2,36.0,1,0,2,26.0,13.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
520,0,3,32.0,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
521,1,1,30.0,0,0,1,93.5,93.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
522,0,3,22.0,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
523,0,3,29.18449197860961,0,0,1,7.225,7.225,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
524,1,1,44.0,0,1,2,57.9792,28.9896,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
525,0,3,29.184491978609614,0,0,1,7.2292,7.2292,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
526,0,3,40.5,0,0,1,7.75,7.75,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
527,1,2,50.0,0,0,1,10.5,10.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
528,0,1,44.601851851851855,0,0,1,221.7792,221.7792,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
529,0,3,39.0,0,0,1,7.925,7.925,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
530,0,2,23.0,2,1,4,11.5,2.875,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
531,1,2,2.0,1,1,3,26.0,8.6667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
532,0,3,29.184491978609614,0,0,1,7.2292,7.2292,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
533,0,3,17.0,1,1,3,7.2292,2.4097,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
534,1,3,19.42857142857143,0,2,3,22.3583,7.4528,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
535,0,3,30.0,0,0,1,8.6625,8.6625,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
536,1,2,7.0,0,2,3,26.25,8.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
537,0,1,45.0,0,0,1,26.55,26.55,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
538,1,1,30.0,0,0,1,106.425,106.425,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
539,0,3,29.184491978609618,0,0,1,14.5,14.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
540,1,1,22.0,0,2,3,49.5,16.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
541,1,1,36.0,0,2,3,71.0,23.6667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
542,0,3,9.0,4,2,7,31.275,4.4679,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
543,0,3,11.0,4,2,7,31.275,4.4679,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
544,1,2,32.0,1,0,2,26.0,13.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
545,0,1,50.0,1,0,2,106.425,53.2125,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
546,0,1,64.0,0,0,1,26.0,26.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
547,1,2,19.0,1,0,2,26.0,13.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
548,1,2,33.904761904761905,0,0,1,13.8625,13.8625,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
549,0,3,33.0,1,1,3,20.525,6.8417,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
550,1,2,8.0,1,1,3,36.75,12.25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
551,1,1,17.0,0,2,3,110.8833,36.9611,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
552,0,2,27.0,0,0,1,26.0,26.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
553,0,3,29.184491978609618,0,0,1,7.8292,7.8292,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
554,1,3,22.0,0,0,1,7.225,7.225,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
555,1,3,22.0,0,0,1,7.775,7.775,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
556,0,1,62.0,0,0,1,26.55,26.55,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
557,1,1,48.0,1,0,2,39.6,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,0,1,44.601851851851855,0,0,1,227.525,227.525,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
559,1,1,39.0,1,1,3,79.65,26.55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
560,1,3,36.0,1,0,2,17.4,8.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
561,0,3,29.184491978609618,0,0,1,7.75,7.75,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
562,0,3,40.0,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
563,0,2,28.0,0,0,1,13.5,13.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
564,0,3,29.18449197860962,0,0,1,8.05,8.05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
565,0,3,23.565789473684205,0,0,1,8.05,8.05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
566,0,3,24.0,2,0,3,24.15,8.05,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
567,0,3,19.0,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
568,0,3,29.0,0,4,5,21.075,4.215,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
569,0,3,29.18449197860962,0,0,1,7.2292,7.2292,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
570,1,3,32.0,0,0,1,7.8542,7.8542,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
571,1,2,62.0,0,0,1,10.5,10.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
572,1,1,53.0,2,0,3,51.4792,17.1597,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
573,1,1,36.0,0,0,1,26.3875,26.3875,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
574,1,3,23.565789473684205,0,0,1,7.75,7.75,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
575,0,3,16.0,0,0,1,8.05,8.05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
576,0,3,19.0,0,0,1,14.5,14.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
577,1,2,34.0,0,0,1,13.0,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
578,1,1,39.0,1,0,2,55.9,27.95,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
579,0,3,25.035714285714285,1,0,2,14.4583,7.2292,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
580,1,3,32.0,0,0,1,7.925,7.925,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
581,1,2,25.0,1,1,3,30.0,10.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
582,1,1,39.0,1,1,3,110.8833,36.9611,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
583,0,2,54.0,0,0,1,26.0,26.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
584,0,1,36.0,0,0,1,40.125,40.125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
585,0,3,29.18449197860962,0,0,1,8.7125,8.7125,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
586,1,1,18.0,0,2,3,79.65,26.55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
587,0,2,47.0,0,0,1,15.0,15.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
588,1,1,60.0,1,1,3,79.2,26.4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
589,0,3,22.0,0,0,1,8.05,8.05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
590,0,3,29.184491978609625,0,0,1,8.05,8.05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
591,0,3,35.0,0,0,1,7.125,7.125,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
592,1,1,52.0,1,0,2,78.2667,39.1334,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
593,0,3,47.0,0,0,1,7.25,7.25,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
594,0,3,19.42857142857143,0,2,3,7.75,2.5833,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
595,0,2,37.0,1,0,2,26.0,13.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
596,0,3,36.0,1,1,3,24.15,8.05,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
597,1,2,33.38333333333333,0,0,1,33.0,33.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
598,0,3,49.0,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
599,0,3,29.184491978609625,0,0,1,7.225,7.225,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
600,1,1,49.0,1,0,2,56.9292,28.4646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
601,1,2,24.0,2,1,4,27.0,6.75,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
602,0,3,29.184491978609625,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
603,0,1,44.601851851851855,0,0,1,42.4,42.4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
604,0,3,44.0,0,0,1,8.05,8.05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
605,1,1,35.0,0,0,1,26.55,26.55,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
606,0,3,36.0,1,0,2,15.55,7.775,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
607,0,3,30.0,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
608,1,1,27.0,0,0,1,30.5,30.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
609,1,2,22.0,1,2,4,41.5792,10.3948,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
610,1,1,40.0,0,0,1,153.4625,153.4625,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
611,0,3,39.0,1,5,7,31.275,4.4679,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
612,0,3,29.18449197860963,0,0,1,7.05,7.05,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
613,1,3,25.035714285714285,1,0,2,15.5,7.75,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
614,0,3,29.18449197860963,0,0,1,7.75,7.75,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
615,0,3,35.0,0,0,1,8.05,8.05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
616,1,2,24.0,1,2,4,65.0,16.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
617,0,3,34.0,1,1,3,14.4,4.8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
618,0,3,26.0,1,0,2,16.1,8.05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
619,1,2,4.0,2,1,4,39.0,9.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
620,0,2,26.0,0,0,1,10.5,10.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
621,0,3,27.0,1,0,2,14.4542,7.2271,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
622,1,1,42.0,1,0,2,52.5542,26.2771,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
623,1,3,20.0,1,1,3,15.7417,5.2472,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
624,0,3,21.0,0,0,1,7.8542,7.8542,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
625,0,3,21.0,0,0,1,16.1,16.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
626,0,1,61.0,0,0,1,32.3208,32.3208,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
627,0,2,57.0,0,0,1,12.35,12.35,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
628,1,1,21.0,0,0,1,77.9583,77.9583,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
629,0,3,26.0,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
630,0,3,29.18449197860963,0,0,1,7.7333,7.7333,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
631,1,1,80.0,0,0,1,30.0,30.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
632,0,3,51.0,0,0,1,7.0542,7.0542,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
633,1,1,32.0,0,0,1,30.5,30.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
634,0,1,44.601851851851855,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
635,0,3,9.0,3,2,6,27.9,4.65,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
636,1,2,28.0,0,0,1,13.0,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
637,0,3,32.0,0,0,1,7.925,7.925,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
638,0,2,31.0,1,1,3,26.25,8.75,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
639,0,3,41.0,0,5,6,39.6875,6.6146,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
640,0,3,24.823529411764707,1,0,2,16.1,8.05,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
641,0,3,20.0,0,0,1,7.8542,7.8542,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
642,1,1,24.0,0,0,1,69.3,69.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
643,0,3,2.0,3,2,6,27.9,4.65,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
644,1,3,29.184491978609632,0,0,1,56.4958,56.4958,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
645,1,3,0.75,2,1,4,19.2583,4.8146,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
646,1,1,48.0,1,0,2,76.7292,38.3646,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
647,0,3,19.0,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
648,1,1,56.0,0,0,1,35.5,35.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
649,0,3,29.184491978609632,0,0,1,7.55,7.55,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
650,1,3,23.0,0,0,1,7.55,7.55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
651,0,3,29.184491978609632,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
652,1,2,18.0,0,1,2,23.0,11.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
653,0,3,21.0,0,0,1,8.4333,8.4333,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
654,1,3,23.5657894736842,0,0,1,7.8292,7.8292,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
655,0,3,18.0,0,0,1,6.75,6.75,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
656,0,2,24.0,2,0,3,73.5,24.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
657,0,3,29.184491978609636,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
658,0,3,32.0,1,1,3,15.5,5.1667,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
659,0,2,23.0,0,0,1,13.0,13.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
660,0,1,58.0,0,2,3,113.275,37.7583,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
661,1,1,50.0,2,0,3,133.65,44.55,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
662,0,3,40.0,0,0,1,7.225,7.225,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
663,0,1,47.0,0,0,1,25.5875,25.5875,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
664,0,3,36.0,0,0,1,7.4958,7.4958,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
665,1,3,20.0,1,0,2,7.925,3.9625,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
666,0,2,32.0,2,0,3,73.5,24.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
667,0,2,25.0,0,0,1,13.0,13.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
668,0,3,29.184491978609636,0,0,1,7.775,7.775,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
669,0,3,43.0,0,0,1,8.05,8.05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
670,1,1,37.43478260869565,1,0,2,52.0,26.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
671,1,2,40.0,1,1,3,39.0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
672,0,1,31.0,1,0,2,52.0,26.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
673,0,2,70.0,0,0,1,10.5,10.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
674,1,2,31.0,0,0,1,13.0,13.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
675,0,2,33.904761904761905,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
676,0,3,18.0,0,0,1,7.775,7.775,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
677,0,3,24.5,0,0,1,8.05,8.05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
678,1,3,18.0,0,0,1,9.8417,9.8417,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
679,0,3,43.0,1,6,8,46.9,5.8625,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
680,1,1,36.0,0,1,2,512.3292,256.1646,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
681,0,3,23.5657894736842,0,0,1,8.1375,8.1375,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
682,1,1,27.0,0,0,1,76.7292,76.7292,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
683,0,3,20.0,0,0,1,9.225,9.225,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
684,0,3,14.0,5,2,8,46.9,5.8625,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
685,0,2,60.0,1,1,3,39.0,13.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
686,0,2,25.0,1,2,4,41.5792,10.3948,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
687,0,3,14.0,4,1,6,39.6875,6.6146,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
688,0,3,19.0,0,0,1,10.1708,10.1708,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
689,0,3,18.0,0,0,1,7.7958,7.7958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
690,1,1,15.0,0,1,2,211.3375,105.6688,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
691,1,1,31.0,1,0,2,57.0,28.5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
692,1,3,4.0,0,1,2,13.4167,6.7084,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
693,1,3,29.184491978609636,0,0,1,56.4958,56.4958,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
694,0,3,25.0,0,0,1,7.225,7.225,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
695,0,1,60.0,0,0,1,26.55,26.55,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
696,0,2,52.0,0,0,1,13.5,13.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
697,0,3,44.0,0,0,1,8.05,8.05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
698,1,3,23.5657894736842,0,0,1,7.7333,7.7333,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
699,0,1,49.0,1,1,3,110.8833,36.9611,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
700,0,3,42.0,0,0,1,7.65,7.65,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
701,1,1,18.0,1,0,2,227.525,113.7625,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
702,1,1,35.0,0,0,1,26.2875,26.2875,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
703,0,3,18.0,0,1,2,14.4542,7.2271,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
704,0,3,25.0,0,0,1,7.7417,7.7417,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
705,0,3,26.0,1,0,2,7.8542,3.9271,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
706,0,2,39.0,0,0,1,26.0,26.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
707,1,2,45.0,0,0,1,13.5,13.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
708,1,1,42.0,0,0,1,26.2875,26.2875,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
709,1,1,22.0,0,0,1,151.55,151.55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
710,1,3,20.23076923076923,1,1,3,15.2458,5.0819,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
711,1,1,24.0,0,0,1,49.5042,49.5042,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
712,0,1,44.601851851851855,0,0,1,26.55,26.55,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
713,1,1,48.0,1,0,2,52.0,26.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
714,0,3,29.0,0,0,1,9.4833,9.4833,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
715,0,2,52.0,0,0,1,13.0,13.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
716,0,3,19.0,0,0,1,7.65,7.65,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
717,1,1,38.0,0,0,1,227.525,227.525,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
718,1,2,27.0,0,0,1,10.5,10.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
719,0,3,29.18449197860964,0,0,1,15.5,15.5,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
720,0,3,33.0,0,0,1,7.775,7.775,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
721,1,2,6.0,0,1,2,33.0,16.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
722,0,3,17.0,1,0,2,7.0542,3.5271,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
723,0,2,34.0,0,0,1,13.0,13.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
724,0,2,50.0,0,0,1,13.0,13.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
725,1,1,27.0,1,0,2,53.1,26.55,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
726,0,3,20.0,0,0,1,8.6625,8.6625,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
727,1,2,30.0,3,0,4,21.0,5.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
728,1,3,23.5657894736842,0,0,1,7.7375,7.7375,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
729,0,2,25.0,1,0,2,26.0,13.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
730,0,3,25.0,1,0,2,7.925,3.9625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
731,1,1,29.0,0,0,1,211.3375,211.3375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
732,0,3,11.0,0,0,1,18.7875,18.7875,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
733,0,2,33.904761904761905,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
734,0,2,23.0,0,0,1,13.0,13.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
735,0,2,23.0,0,0,1,13.0,13.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
736,0,3,28.5,0,0,1,16.1,16.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
737,0,3,48.0,1,3,5,34.375,6.875,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
738,1,1,35.0,0,0,1,512.3292,512.3292,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
739,0,3,29.18449197860964,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
740,0,3,29.18449197860964,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
741,1,1,44.60185185185185,0,0,1,30.0,30.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
742,0,1,36.0,1,0,2,78.85,39.425,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
743,1,1,21.0,2,2,5,262.375,52.475,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
744,0,3,24.0,1,0,2,16.1,8.05,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
745,1,3,31.0,0,0,1,7.925,7.925,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
